provname,year,quintile,itemid,item,binshr,implrealdol
Prince Edward Island,2016,1,33,Total Income Assessed,.0577114820480347,275540.84
Prince Edward Island,2016,1,74,Spouse Or Common-Law Partner Amount,.1906564235687256,8147.313
Prince Edward Island,2016,1,89,Public Transit Amount,.2544074058532715,68.074043
Prince Edward Island,2016,2,19,Taxable Capital Gains,.0288415551185608,2056.2722
Prince Edward Island,2016,2,20,Registered Retirement Savings Plan Income,.0749304890632629,4530.3398
Prince Edward Island,2016,2,23,Net Professional Income,.0355156064033508,1000.4139
Prince Edward Island,2016,2,33,Total Income Assessed,.1124857068061829,537057.88
Prince Edward Island,2016,2,74,Spouse Or Common-Law Partner Amount,.178946316242218,7646.9053
Prince Edward Island,2016,2,89,Public Transit Amount,.2333171367645264,62.430733
Prince Edward Island,2016,3,19,Taxable Capital Gains,.0456146001815796,3252.1143
Prince Edward Island,2016,3,20,Registered Retirement Savings Plan Income,.1492378115653992,9023.0029
Prince Edward Island,2016,3,23,Net Professional Income,.0478154420852661,1346.8793
Prince Edward Island,2016,3,33,Total Income Assessed,.1752332448959351,836643.13
Prince Edward Island,2016,3,74,Spouse Or Common-Law Partner Amount,.211438775062561,9035.4043
Prince Edward Island,2016,3,89,Public Transit Amount,.2194993495941162,58.733387
Prince Edward Island,2016,4,19,Taxable Capital Gains,.1020419597625732,7275.1294
Prince Edward Island,2016,4,20,Registered Retirement Savings Plan Income,.2586396634578705,15637.501
Prince Edward Island,2016,4,23,Net Professional Income,.0731866955757141,2061.5442
Prince Edward Island,2016,4,33,Total Income Assessed,.262121170759201,1251485.6
Prince Edward Island,2016,4,74,Spouse Or Common-Law Partner Amount,.2082797586917877,8900.4102
Prince Edward Island,2016,4,89,Public Transit Amount,.2014463692903519,53.90279
Prince Edward Island,2016,5,19,Taxable Capital Gains,.8088011145591736,57663.855
Prince Edward Island,2016,5,20,Registered Retirement Savings Plan Income,.4873830378055573,29467.455
Prince Edward Island,2016,5,23,Net Professional Income,.8205613493919373,23113.811
Prince Edward Island,2016,5,33,Total Income Assessed,.3924483954906464,1873727
Prince Edward Island,2016,5,74,Spouse Or Common-Law Partner Amount,.2106787264347076,9002.9248
Prince Edward Island,2016,5,89,Public Transit Amount,.0913297384977341,24.437906
Prince Edward Island,2017,1,19,Taxable Capital Gains,.0162248611450195,1858.7526
Prince Edward Island,2017,1,20,Registered Retirement Savings Plan Income,.0297179222106934,1788.9298
Prince Edward Island,2017,1,23,Net Professional Income,.0276960134506226,718.65613
Prince Edward Island,2017,1,33,Total Income Assessed,.0572053194046021,285796
Prince Edward Island,2017,1,74,Spouse Or Common-Law Partner Amount,.190413773059845,8548.0547
Prince Edward Island,2017,1,89,Public Transit Amount,.2847847938537598,44.42643
Prince Edward Island,2017,2,19,Taxable Capital Gains,.019448459148407,2228.0544
Prince Edward Island,2017,2,20,Registered Retirement Savings Plan Income,.0751423835754395,4523.3462
Prince Edward Island,2017,2,23,Net Professional Income,.0319648385047913,829.42365
Prince Edward Island,2017,2,33,Total Income Assessed,.1104348301887512,551729
Prince Edward Island,2017,2,74,Spouse Or Common-Law Partner Amount,.1877679824829102,8429.2803
Prince Edward Island,2017,2,89,Public Transit Amount,.2297116219997406,35.835014
Prince Edward Island,2017,3,19,Taxable Capital Gains,.0393218398094177,4504.7886
Prince Edward Island,2017,3,20,Registered Retirement Savings Plan Income,.1370635628700256,8250.8154
Prince Edward Island,2017,3,23,Net Professional Income,.0526132583618164,1365.2089
Prince Edward Island,2017,3,33,Total Income Assessed,.1726871728897095,862739.75
Prince Edward Island,2017,3,74,Spouse Or Common-Law Partner Amount,.2036929428577423,9144.1836
Prince Edward Island,2017,3,89,Public Transit Amount,.1650761067867279,25.751873
Prince Edward Island,2017,4,19,Taxable Capital Gains,.093389093875885,10698.842
Prince Edward Island,2017,4,20,Registered Retirement Savings Plan Income,.2816074788570404,16951.926
Prince Edward Island,2017,4,23,Net Professional Income,.0742207765579224,1925.8807
Prince Edward Island,2017,4,33,Total Income Assessed,.2591862082481384,1294886.3
Prince Edward Island,2017,4,74,Spouse Or Common-Law Partner Amount,.2107586860656738,9461.3789
Prince Edward Island,2017,4,89,Public Transit Amount,.1857555508613586,28.977865
Prince Edward Island,2017,5,19,Taxable Capital Gains,.8316157460212708,95271.563
Prince Edward Island,2017,5,20,Registered Retirement Savings Plan Income,.4764686450362206,28681.982
Prince Edward Island,2017,5,23,Net Professional Income,.8135051131248474,21108.83
Prince Edward Island,2017,5,33,Total Income Assessed,.4004864692687988,2000818
Prince Edward Island,2017,5,74,Spouse Or Common-Law Partner Amount,.2073666155338287,9309.1025
Prince Edward Island,2017,5,89,Public Transit Amount,.1346719264984131,21.00882
Quebec,1992,1,19,Taxable Capital Gains,.0089775919914246,23414.559
Quebec,1992,1,20,Registered Retirement Savings Plan Income,.0471027493476868,61236.266
Quebec,1992,1,23,Net Professional Income,.0098320841789246,42703.441
Quebec,1992,1,33,Total Income Assessed,.0502846837043762,8831501
Quebec,1992,1,74,Spouse Or Common-Law Partner Amount,.0915244221687317,530862.56
Quebec,1992,2,19,Taxable Capital Gains,.0071890354156494,18749.805
Quebec,1992,2,20,Registered Retirement Savings Plan Income,.0685999989509583,89183.914
Quebec,1992,2,23,Net Professional Income,.0169072151184082,73432.68
Quebec,1992,2,33,Total Income Assessed,.0976938009262085,17157966
Quebec,1992,2,74,Spouse Or Common-Law Partner Amount,.1650924682617188,957574.06
Quebec,1992,3,19,Taxable Capital Gains,.0280916690826416,73266.195
Quebec,1992,3,20,Registered Retirement Savings Plan Income,.1904113292694092,247545.61
Quebec,1992,3,23,Net Professional Income,.0383105874061584,166393.39
Quebec,1992,3,33,Total Income Assessed,.1710997819900513,30050262
Quebec,1992,3,74,Spouse Or Common-Law Partner Amount,.2132797241210938,1237071.1
Quebec,1992,4,19,Taxable Capital Gains,.0588436722755432,153470.84
Quebec,1992,4,20,Registered Retirement Savings Plan Income,.2648910880088806,344373.53
Quebec,1992,4,23,Net Professional Income,.068682849407196,298308.47
Quebec,1992,4,33,Total Income Assessed,.2754372954368591,48375064
Quebec,1992,4,74,Spouse Or Common-Law Partner Amount,.2833716571331024,1643620.4
Quebec,1992,5,19,Taxable Capital Gains,.8968980312347412,2339209.8
Quebec,1992,5,20,Registered Retirement Savings Plan Income,.4289948344230652,557717.81
Quebec,1992,5,23,Net Professional Income,.8662672638893127,3762436.5
Quebec,1992,5,33,Total Income Assessed,.4054844379425049,71215248
Quebec,1992,5,74,Spouse Or Common-Law Partner Amount,.2467317301779985,1431100.4
Quebec,1993,1,19,Taxable Capital Gains,.0052075386047363,21981.453
Quebec,1993,1,20,Registered Retirement Savings Plan Income,.0590890645980835,83069.398
Quebec,1993,1,23,Net Professional Income,.0119683742523193,53678.43
Quebec,1993,1,33,Total Income Assessed,.0523675680160522,9215854
Quebec,1993,1,74,Spouse Or Common-Law Partner Amount,.1028562784194946,543301.31
Quebec,1993,2,19,Taxable Capital Gains,.0071326494216919,30107.506
Quebec,1993,2,20,Registered Retirement Savings Plan Income,.076110303401947,106998.43
Quebec,1993,2,23,Net Professional Income,.0218437314033508,97969.625
Quebec,1993,2,33,Total Income Assessed,.0940908789634705,16558489
Quebec,1993,2,74,Spouse Or Common-Law Partner Amount,.1597036719322205,843577.25
Quebec,1993,3,19,Taxable Capital Gains,.0214872360229492,90699.406
Quebec,1993,3,20,Registered Retirement Savings Plan Income,.182062029838562,255948.95
Quebec,1993,3,23,Net Professional Income,.0357169508934021,160191.33
Quebec,1993,3,33,Total Income Assessed,.16713947057724,29413872
Quebec,1993,3,74,Spouse Or Common-Law Partner Amount,.2125328183174133,1122628.3
Quebec,1993,4,19,Taxable Capital Gains,.0452175140380859,190866.88
Quebec,1993,4,20,Registered Retirement Savings Plan Income,.2749498188495636,386533.75
Quebec,1993,4,23,Net Professional Income,.0587576031684875,263529.19
Quebec,1993,4,33,Total Income Assessed,.2739154398441315,48204736
Quebec,1993,4,74,Spouse Or Common-Law Partner Amount,.2803644388914108,1480924.4
Quebec,1993,5,19,Taxable Capital Gains,.9209550619125366,3887427.8
Quebec,1993,5,20,Registered Retirement Savings Plan Income,.4077887758612633,573283.25
Quebec,1993,5,23,Net Professional Income,.8717133402824402,3909654
Quebec,1993,5,33,Total Income Assessed,.4124866425991058,72591048
Quebec,1993,5,74,Spouse Or Common-Law Partner Amount,.2445427905768156,1291709.4
Quebec,1994,1,19,Taxable Capital Gains,.0026813745498657,10879.048
Quebec,1994,1,20,Registered Retirement Savings Plan Income,.0506661534309387,75891.07
Quebec,1994,1,23,Net Professional Income,.0123895406723022,56633.648
Quebec,1994,1,33,Total Income Assessed,.0484740138053894,9124928
Quebec,1994,1,74,Spouse Or Common-Law Partner Amount,.0918029546737671,482485.31
Quebec,1994,2,19,Taxable Capital Gains,.004208505153656,17075.021
Quebec,1994,2,20,Registered Retirement Savings Plan Income,.0719146728515625,107718.49
Quebec,1994,2,23,Net Professional Income,.019774317741394,90390.094
Quebec,1994,2,33,Total Income Assessed,.0900958180427551,16959972
Quebec,1994,2,74,Spouse Or Common-Law Partner Amount,.1775989532470703,933400.06
Quebec,1994,3,19,Taxable Capital Gains,.0137527585029602,55798.59
Quebec,1994,3,20,Registered Retirement Savings Plan Income,.1918140649795532,287311.63
Quebec,1994,3,23,Net Professional Income,.0351519584655762,160682.61
Quebec,1994,3,33,Total Income Assessed,.163814902305603,30837126
Quebec,1994,3,74,Spouse Or Common-Law Partner Amount,.2216278910636902,1164801.3
Quebec,1994,4,19,Taxable Capital Gains,.0357105731964111,144887.27
Quebec,1994,4,20,Registered Retirement Savings Plan Income,.2662191987037659,398760.5
Quebec,1994,4,23,Net Professional Income,.068480372428894,313029.63
Quebec,1994,4,33,Total Income Assessed,.2691256105899811,50661204
Quebec,1994,4,74,Spouse Or Common-Law Partner Amount,.279858261346817,1470840.4
Quebec,1994,5,19,Taxable Capital Gains,.9436467885971069,3828625.3
Quebec,1994,5,20,Registered Retirement Savings Plan Income,.4193859100341797,628183.56
Quebec,1994,5,23,Net Professional Income,.8642038106918335,3950349.5
Quebec,1994,5,33,Total Income Assessed,.4284896552562714,80660480
Quebec,1994,5,74,Spouse Or Common-Law Partner Amount,.2291119387373328,1204134.9
Quebec,1995,1,19,Taxable Capital Gains,.0067382454872131,14087.648
Quebec,1995,1,20,Registered Retirement Savings Plan Income,.0592553615570068,87444.227
Quebec,1995,1,23,Net Professional Income,.0153555870056152,75044.531
Quebec,1995,1,33,Total Income Assessed,.0505269169807434,9112120
Quebec,1995,1,74,Spouse Or Common-Law Partner Amount,.1079239845275879,558912.44
Quebec,1995,2,19,Taxable Capital Gains,.0078709125518799,16455.715
Quebec,1995,2,20,Registered Retirement Savings Plan Income,.0685139298439026,101107.27
Quebec,1995,2,23,Net Professional Income,.0169970393180847,83066.5
Quebec,1995,2,33,Total Income Assessed,.0932976603507996,16825478
Quebec,1995,2,74,Spouse Or Common-Law Partner Amount,.1637219786643982,847876.94
Quebec,1995,3,19,Taxable Capital Gains,.0288365483283997,60288.563
Quebec,1995,3,20,Registered Retirement Savings Plan Income,.1643196940422058,242489.59
Quebec,1995,3,23,Net Professional Income,.0377251505851746,184367.19
Quebec,1995,3,33,Total Income Assessed,.1669697165489197,30111636
Quebec,1995,3,74,Spouse Or Common-Law Partner Amount,.2115667462348938,1095653.5
Quebec,1995,4,19,Taxable Capital Gains,.0462772846221924,96751.906
Quebec,1995,4,20,Registered Retirement Savings Plan Income,.2668929994106293,393858.91
Quebec,1995,4,23,Net Professional Income,.0759624242782593,371237.19
Quebec,1995,4,33,Total Income Assessed,.2750907838344574,49610396
Quebec,1995,4,74,Spouse Or Common-Law Partner Amount,.2751352787017822,1424859.8
Quebec,1995,5,19,Taxable Capital Gains,.9102770090103149,1903115.9
Quebec,1995,5,20,Registered Retirement Savings Plan Income,.4410180076956749,650818.38
Quebec,1995,5,23,Net Professional Income,.8539597988128662,4173400.5
Quebec,1995,5,33,Total Income Assessed,.41411492228508,74682272
Quebec,1995,5,74,Spouse Or Common-Law Partner Amount,.2416520109400153,1251457.9
Quebec,1996,1,19,Taxable Capital Gains,.0110653042793274,25703.535
Quebec,1996,1,20,Registered Retirement Savings Plan Income,.0646108984947205,103856.01
Quebec,1996,1,23,Net Professional Income,.013028621673584,68023.141
Quebec,1996,1,33,Total Income Assessed,.0488965511322021,8935781
Quebec,1996,1,74,Spouse Or Common-Law Partner Amount,.1019497513771057,511512.59
Quebec,1996,2,19,Taxable Capital Gains,.0123003125190735,28572.328
Quebec,1996,2,20,Registered Retirement Savings Plan Income,.0703877210617065,113141.72
Quebec,1996,2,23,Net Professional Income,.0175429582595825,91592.742
Quebec,1996,2,33,Total Income Assessed,.0927121043205261,16943016
Quebec,1996,2,74,Spouse Or Common-Law Partner Amount,.171907901763916,862513.69
Quebec,1996,3,19,Taxable Capital Gains,.031203031539917,72481.352
Quebec,1996,3,20,Registered Retirement Savings Plan Income,.1759680509567261,282852.28
Quebec,1996,3,23,Net Professional Income,.0339534282684326,177272.7
Quebec,1996,3,33,Total Income Assessed,.1665682792663574,30440138
Quebec,1996,3,74,Spouse Or Common-Law Partner Amount,.2192750573158264,1100169
Quebec,1996,4,19,Taxable Capital Gains,.0667577385902405,155071.19
Quebec,1996,4,20,Registered Retirement Savings Plan Income,.2659211754798889,427443.56
Quebec,1996,4,23,Net Professional Income,.0589345097541809,307700.28
Quebec,1996,4,33,Total Income Assessed,.2736824750900269,50015116
Quebec,1996,4,74,Spouse Or Common-Law Partner Amount,.2688998878002167,1349151.6
Quebec,1996,5,19,Taxable Capital Gains,.8786736130714417,2041066.1
Quebec,1996,5,20,Registered Retirement Savings Plan Income,.4231121465563774,680113.44
Quebec,1996,5,23,Net Professional Income,.87654048204422,4576465.5
Quebec,1996,5,33,Total Income Assessed,.418140597641468,76414656
Quebec,1996,5,74,Spouse Or Common-Law Partner Amount,.2379674017429352,1193954.1
Quebec,1997,1,19,Taxable Capital Gains,.0146675705909729,40935.121
Quebec,1997,1,20,Registered Retirement Savings Plan Income,.0489556789398193,81836.859
Quebec,1997,1,23,Net Professional Income,.0109242796897888,58571.988
Quebec,1997,1,33,Total Income Assessed,.0477414131164551,8849427
Quebec,1997,1,74,Spouse Or Common-Law Partner Amount,.1382070183753967,688100.06
Quebec,1997,2,19,Taxable Capital Gains,.0252131819725037,70366.438
Quebec,1997,2,20,Registered Retirement Savings Plan Income,.0752191543579102,125740.25
Quebec,1997,2,23,Net Professional Income,.02166748046875,116173.1
Quebec,1997,2,33,Total Income Assessed,.0932683944702148,17288384
Quebec,1997,2,74,Spouse Or Common-Law Partner Amount,.1635856032371521,814454
Quebec,1997,3,19,Taxable Capital Gains,.0753917694091797,210407.8
